"","country","year","code","VA","COMP","LAB","CAP","desc"
"3227","Spain",2006,"K",146246.233803733,47896.2654441316,57883.8067888202,88362.4270149129,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3228","Spain",2007,"K",157939.469690403,52466.2609285893,61986.1794722063,95953.2902181968,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"3229","Spain",1970,"L",1084.28283071678,680.466660377741,680.466660377741,403.816170339044,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3230","Spain",1971,"L",1221.83472527342,770.748706000119,770.748706000119,451.086019273298,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3231","Spain",1972,"L",1391.21080031946,869.997760141574,869.997760141574,521.213040177884,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3232","Spain",1973,"L",1660.7691106314,1032.60724007735,1032.60724007735,628.16187055405,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3233","Spain",1974,"L",2066.4637735446,1304.3342498056,1304.3342498056,762.129523739001,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3234","Spain",1975,"L",2492.86413842702,1590.44307332881,1590.44307332881,902.421065098211,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3235","Spain",1976,"L",3001.72809545087,1991.37920088595,1991.37920088595,1010.34889456493,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3236","Spain",1977,"L",3822.61373428721,2571.0227484213,2571.02274842129,1251.59098586592,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3237","Spain",1978,"L",4621.3776952352,3229.70774598884,3229.70774598884,1391.66994924636,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3238","Spain",1979,"L",5438.44730581718,3835.26348269253,3835.26348269253,1603.18382312465,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3239","Spain",1980,"L",6456.38567832902,4550.71464233131,4550.71464233131,1905.67103599771,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3240","Spain",1981,"L",7518.8204443341,5353.51825370486,5353.51825370486,2165.30219062924,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3241","Spain",1982,"L",8902.682757631,6268.94035121462,6268.94035121462,2633.74240641638,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3242","Spain",1983,"L",10085.9303957083,7304.76210568586,7304.76210568586,2781.16829002245,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3243","Spain",1984,"L",11210.4499258139,8076.60632795555,8076.60632795555,3133.84359785837,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3244","Spain",1985,"L",12418.7029159935,8954.83481174263,8954.83481174263,3463.86810425085,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3245","Spain",1986,"L",13364.1323032015,10185.8558141129,10185.8558141129,3178.27648908854,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3246","Spain",1987,"L",14460.0199749616,11115.484441909,11115.484441909,3344.53553305258,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3247","Spain",1988,"L",15547.2384873795,12454.9445577776,12454.9445577776,3092.29392960194,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3248","Spain",1989,"L",17341.1240647123,13891.3814418527,13891.3814418527,3449.74262285954,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3249","Spain",1990,"L",20000.0106543925,16288.3257712434,16288.3257712434,3711.68488314912,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3250","Spain",1991,"L",22776.4383656539,18867.070239507,18867.070239507,3909.36812614694,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3251","Spain",1992,"L",25715.1658025035,21099.3746946201,21099.3746946201,4615.7911078834,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3252","Spain",1993,"L",26330.0319951874,21011.015091953,21011.015091953,5319.01690323435,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3253","Spain",1994,"L",27241.0358121513,21488.73321541,21488.73321541,5752.30259674128,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3254","Spain",1995,"L",27234.1127397541,22258.7241833301,22258.7241833301,4975.38855642399,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3255","Spain",1996,"L",28836.8984966659,23518.7698733035,23518.7698733035,5318.12862336235,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3256","Spain",1997,"L",29725.5557603601,24122.9513458498,24122.9513458498,5602.60441451038,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3257","Spain",1998,"L",31314.8332518267,25302.0911836309,25302.0911836309,6012.74206819576,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3258","Spain",1999,"L",33007.9405787175,26448.0106721093,26448.0106721093,6559.92990660822,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3259","Spain",2000,"L",35512,28139,28139,7373,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3260","Spain",2001,"L",37467,29619,29619,7848,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3261","Spain",2002,"L",39300,30872,30872,8428,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3262","Spain",2003,"L",41791,32656,32656,9135,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3263","Spain",2004,"L",45249,35207,35207,10042,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3264","Spain",2005,"L",48269,37324,37324,10945,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3265","Spain",2006,"L",52428.2516020028,40458.8737605288,40458.8737605288,11969.3778414739,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3266","Spain",2007,"L",56666.0734757794,43922.0586416462,43922.0586416462,12744.0148341331,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"3267","Spain",1970,"M",446.808704422845,386.865919719428,430.67329248065,16.1354119421954,"EDUCATION"
"3268","Spain",1971,"M",552.557457973111,480.280647116857,533.422664022613,19.1347939504981,"EDUCATION"
"3269","Spain",1972,"M",630.986837148988,550.751644446555,610.833377206489,20.1534599424987,"EDUCATION"
"3270","Spain",1973,"M",776.519575953873,681.153854092932,753.353470255989,23.1661056978832,"EDUCATION"
"3271","Spain",1974,"M",924.871870409051,807.81186015544,891.081499661303,33.7903707477481,"EDUCATION"
"3272","Spain",1975,"M",1157.76387596562,1014.01646226217,1112.75859096908,45.0052849965373,"EDUCATION"
"3273","Spain",1976,"M",1539.13882471842,1348.24948409881,1476.29106950416,62.8477552142592,"EDUCATION"
"3274","Spain",1977,"M",1962.65734763514,1723.15379022295,1877.94262984185,84.7147177932984,"EDUCATION"
"3275","Spain",1978,"M",2425.42713716666,2135.91315951422,2322.77442235573,102.652714810929,"EDUCATION"
"3276","Spain",1979,"M",2867.07173290615,2534.53528754618,2744.6822110602,122.389521845952,"EDUCATION"
"3277","Spain",1980,"M",3313.29775713671,2946.04188418388,3171.14746490071,142.150292236001,"EDUCATION"
"3278","Spain",1981,"M",3817.18718265933,3423.9120261337,3684.32165797879,132.865524680536,"EDUCATION"
"3279","Spain",1982,"M",4464.11356976669,4015.60851997276,4316.32493283801,147.788636928682,"EDUCATION"
"3280","Spain",1983,"M",5342.63700239032,4819.38420284953,5144.2326289168,198.404373473516,"EDUCATION"
"3281","Spain",1984,"M",6258.93511069115,5499.1009027957,5872.49897063169,386.436140059464,"EDUCATION"
"3282","Spain",1985,"M",7076.63968888536,6215.24828091878,6624.49238658876,452.147302296601,"EDUCATION"
"3283","Spain",1986,"M",7858.40984023124,6847.74049526068,7309.29037385024,549.119466381006,"EDUCATION"
"3284","Spain",1987,"M",8846.66474368631,7636.90455730499,8134.52070993999,712.144033746321,"EDUCATION"
"3285","Spain",1988,"M",9889.37447947644,8500.04088458694,9029.79790103914,859.576578437298,"EDUCATION"
"3286","Spain",1989,"M",11192.8666965303,9723.10271034391,10294.2147942208,898.651902309515,"EDUCATION"
"3287","Spain",1990,"M",12846.3708606169,11317.5479461933,11991.2858468171,855.08501379983,"EDUCATION"
"3288","Spain",1991,"M",14610.9909084448,12941.2066611511,13665.6789559978,945.311952446969,"EDUCATION"
"3289","Spain",1992,"M",16693.673607818,14977.7656097844,15769.5226948566,924.150912961373,"EDUCATION"
"3290","Spain",1993,"M",18121.1823080781,16082.7940736368,16960.3856580367,1160.79665004145,"EDUCATION"
"3291","Spain",1994,"M",19100.9181051197,16911.6493723915,17801.1324775648,1299.78562755487,"EDUCATION"
"3292","Spain",1995,"M",20510.6873789976,18207.1651574183,18987.852513372,1522.83486562559,"EDUCATION"
"3293","Spain",1996,"M",21803.3482360136,19246.6599451113,20058.6756867328,1744.67254928077,"EDUCATION"
"3294","Spain",1997,"M",22794.4877221115,19891.3902691992,20673.3875105221,2121.10021158935,"EDUCATION"
"3295","Spain",1998,"M",24314.7710185416,21298.6297442429,22246.5984995565,2068.17251898513,"EDUCATION"
"3296","Spain",1999,"M",26095.064213889,22837.9806094273,23907.7135598458,2187.35065404317,"EDUCATION"
"3297","Spain",2000,"M",27941,24195,25136.9011883963,2804.09881160366,"EDUCATION"
"3298","Spain",2001,"M",30353,26298,27401.209701755,2951.79029824504,"EDUCATION"
"3299","Spain",2002,"M",32324,27505,28623.3564661604,3700.6435338396,"EDUCATION"
"3300","Spain",2003,"M",34310,28974,30140.5876664497,4169.41233355034,"EDUCATION"
"3301","Spain",2004,"M",36668,31277,32506.0021253384,4161.99787466162,"EDUCATION"
"3302","Spain",2005,"M",39068,33286,34558.4623715548,4509.53762844525,"EDUCATION"
"3303","Spain",2006,"M",41636.1371728018,35467.5221723816,36648.2614602604,4987.87571254134,"EDUCATION"
"3304","Spain",2007,"M",44732.152482725,37879.5221121715,39385.3047080038,5346.84777472113,"EDUCATION"
"3305","Spain",1970,"N",731.142526967731,462.066772220102,483.131428110295,248.011098857436,"HEALTH AND SOCIAL WORK"
"3306","Spain",1971,"N",823.895115984428,523.372249533279,546.728403027372,277.166712957056,"HEALTH AND SOCIAL WORK"
"3307","Spain",1972,"N",938.107061437049,590.766719774602,616.787671279849,321.3193901572,"HEALTH AND SOCIAL WORK"
"3308","Spain",1973,"N",1119.87286882915,701.185704129553,731.259219364031,388.613649465118,"HEALTH AND SOCIAL WORK"
"3309","Spain",1974,"N",1393.43675144047,885.700287460426,922.718306559523,470.718444880944,"HEALTH AND SOCIAL WORK"
"3310","Spain",1975,"N",1680.96269158101,1079.98075450884,1122.79286602161,558.169825559401,"HEALTH AND SOCIAL WORK"
"3311","Spain",1976,"N",2024.09463915162,1352.23400821551,1404.60177521951,619.492863932109,"HEALTH AND SOCIAL WORK"
"3312","Spain",1977,"N",2577.62586119777,1745.83745514881,1810.02201842278,767.603842774988,"HEALTH AND SOCIAL WORK"
"3313","Spain",1978,"N",3116.24021929121,2193.11352091063,2271.76920717061,844.471012120604,"HEALTH AND SOCIAL WORK"
"3314","Spain",1979,"N",3667.19825612975,2604.31248325614,2693.12281879016,974.075437339593,"HEALTH AND SOCIAL WORK"
"3315","Spain",1980,"N",4353.60406547354,3090.13526821361,3187.69884291484,1165.9052225587,"HEALTH AND SOCIAL WORK"
"3316","Spain",1981,"N",5070.01422853202,3635.27420746464,3728.42954661923,1341.58468191279,"HEALTH AND SOCIAL WORK"
"3317","Spain",1982,"N",6003.16613323426,4256.88604893309,4406.30165235123,1596.86448088303,"HEALTH AND SOCIAL WORK"
"3318","Spain",1983,"N",6801.04159858728,4960.25454962966,5138.65455663999,1662.38704194729,"HEALTH AND SOCIAL WORK"
"3319","Spain",1984,"N",7559.31612583628,5484.37070286324,5670.63761283919,1888.67851299709,"HEALTH AND SOCIAL WORK"
"3320","Spain",1985,"N",8374.05294489318,6080.72644577354,6280.98963401096,2093.06331088222,"HEALTH AND SOCIAL WORK"
"3321","Spain",1986,"N",9011.5652356447,6916.64381575113,7145.66424091852,1865.90099472618,"HEALTH AND SOCIAL WORK"
"3322","Spain",1987,"N",9538.51930628153,7384.46943985305,7735.64956948504,1802.8697367965,"HEALTH AND SOCIAL WORK"
"3323","Spain",1988,"N",10069.1280940987,8124.24064323686,8413.8001348319,1655.32795926678,"HEALTH AND SOCIAL WORK"
"3324","Spain",1989,"N",12062.7797472259,9731.75218522474,10077.6050633623,1985.17468386361,"HEALTH AND SOCIAL WORK"
"3325","Spain",1990,"N",13516.9787727699,11077.4935313956,11479.3638714826,2037.61490128731,"HEALTH AND SOCIAL WORK"
"3326","Spain",1991,"N",15549.726775127,12954.514031684,13430.3764948745,2119.35028025247,"HEALTH AND SOCIAL WORK"
"3327","Spain",1992,"N",17250.1419845619,14233.8444676649,14717.4996478081,2532.64233675373,"HEALTH AND SOCIAL WORK"
"3328","Spain",1993,"N",19092.67181727,15346.5984087995,15764.6359337871,3328.03588348289,"HEALTH AND SOCIAL WORK"
"3329","Spain",1994,"N",20208.0557787483,16058.7727393951,16671.3700272935,3536.68575145478,"HEALTH AND SOCIAL WORK"
"3330","Spain",1995,"N",20945.5870833615,17236.5141867003,17845.9576946945,3099.62938866705,"HEALTH AND SOCIAL WORK"
"3331","Spain",1996,"N",22328.4716452014,18297.8607671536,18941.9147724393,3386.55687276208,"HEALTH AND SOCIAL WORK"
"3332","Spain",1997,"N",23171.8644602806,19031.6727733686,19672.4746577966,3499.38980248401,"HEALTH AND SOCIAL WORK"
"3333","Spain",1998,"N",24812.0232867982,20241.626831321,20961.1771283252,3850.84615847293,"HEALTH AND SOCIAL WORK"
"3334","Spain",1999,"N",26900.7099690185,21798.7761456476,22651.3309586544,4249.37901036414,"HEALTH AND SOCIAL WORK"
"3335","Spain",2000,"N",28986,23268,24256.6294774971,4729.37052250289,"HEALTH AND SOCIAL WORK"
"3336","Spain",2001,"N",30652,24414,25462.1329436079,5189.86705639208,"HEALTH AND SOCIAL WORK"
"3337","Spain",2002,"N",33485,26640,27689.6433976617,5795.35660233826,"HEALTH AND SOCIAL WORK"
"3338","Spain",2003,"N",37691,30016,31190.7356638274,6500.2643361726,"HEALTH AND SOCIAL WORK"
"3339","Spain",2004,"N",40962,33104,34447.5426093414,6514.45739065856,"HEALTH AND SOCIAL WORK"
"3340","Spain",2005,"N",44615,35946,37562.7618997504,7052.2381002496,"HEALTH AND SOCIAL WORK"
"3341","Spain",2006,"N",47931.9194201995,39164.9862565445,40590.4962141555,7341.42320604397,"HEALTH AND SOCIAL WORK"
"3342","Spain",2007,"N",52365.4059048807,43052.4708769633,44355.7422489713,8009.66365590934,"HEALTH AND SOCIAL WORK"
"3343","Spain",1970,"O",499.47177829066,173.249668426129,273.772136952653,225.699641338007,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3344","Spain",1971,"O",562.834664278657,196.235856258208,308.104741724089,254.729922554567,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3345","Spain",1972,"O",640.857267797346,221.505082103995,347.080832297804,293.776435499542,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3346","Spain",1973,"O",765.028530857492,262.906138352924,411.126623596417,353.901907261075,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3347","Spain",1974,"O",951.910614560993,332.088975777624,517.978949385482,433.93166517551,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3348","Spain",1975,"O",1148.3307205317,404.933483371383,629.978588940287,518.352131591412,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3349","Spain",1976,"O",1382.73744387224,507.013504633219,789.801668277555,592.935775594684,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3350","Spain",1977,"O",1760.87606064975,654.593185260184,1021.00256807301,739.873492576743,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3351","Spain",1978,"O",2128.82438991126,822.297150892379,1281.46100213828,847.363387772979,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3352","Spain",1979,"O",2505.20516421058,976.474183664588,1520.40335950226,984.801804708316,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3353","Spain",1980,"O",2974.11555797996,1158.63105247239,1790.54572305631,1183.56983492365,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3354","Spain",1981,"O",3463.52308788023,1363.02822220963,2099.56585300885,1363.95723487138,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3355","Spain",1982,"O",4100.99529619225,1596.09853130527,2500.42208700674,1600.57320918551,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3356","Spain",1983,"O",4646.05492934904,1859.82309851786,2965.3705777985,1680.68435155054,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3357","Spain",1984,"O",5164.06162789016,2056.33787781743,3097.59402523047,2066.46760265969,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3358","Spain",1985,"O",5720.63990482464,2279.9385367153,3421.43417013094,2299.20573469371,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3359","Spain",1986,"O",6156.14924233288,2593.36165191665,3924.28814212414,2231.86110020875,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3360","Spain",1987,"O",7024.32539664285,3027.66934682257,4211.56255647415,2812.76284016871,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3361","Spain",1988,"O",7062.20758494238,3419.55782918216,4910.18087938856,2152.02670555382,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3362","Spain",1989,"O",8062.6793416285,3893.31221877433,5635.6137230485,2427.06561858,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3363","Spain",1990,"O",8853.04809125609,4461.92035019752,6282.11645954229,2570.9316317138,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3364","Spain",1991,"O",9410.27944371759,4976.64953159699,6813.62004761475,2596.65939610284,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3365","Spain",1992,"O",11148.7906834904,5715.37636611892,7753.56648606195,3395.2241974285,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3366","Spain",1993,"O",12736.6720790483,6113.11513723364,8572.33666266,4164.33541638825,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3367","Spain",1994,"O",14103.6266834392,6569.58715482081,8918.99854066794,5184.62814277127,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3368","Spain",1995,"O",13869.4374060867,7110.91606544144,9752.76949338381,4116.66791270291,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3369","Spain",1996,"O",14740.2738718301,7682.72773044579,10321.8088824613,4418.46498936874,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3370","Spain",1997,"O",15261.8632948432,8196.53115918887,10487.1524222994,4774.71087254387,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3371","Spain",1998,"O",16383.3407025318,9055.19191530483,11553.9287908319,4829.41191169995,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3372","Spain",1999,"O",17921.0139366396,10134.1547302265,12727.3442926132,5193.66964402647,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3373","Spain",2000,"O",20362,11509,14234.103760608,6127.89623939196,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3374","Spain",2001,"O",22248,12453,15345.9611288686,6902.0388711314,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3375","Spain",2002,"O",24216,13631,16780.8325686456,7435.16743135437,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3376","Spain",2003,"O",25967,14827,18181.7824278922,7785.21757210785,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3377","Spain",2004,"O",27569,15516,19105.3553657498,8463.64463425021,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3378","Spain",2005,"O",30381,16526,20366.4499576608,10014.5500423392,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3379","Spain",2006,"O",32064.7506977486,17744.0864764634,21540.775141862,10523.9755558866,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3380","Spain",2007,"O",34405.8505887669,18797.8113700535,23281.3352737194,11124.5153150475,"OTHER COMMUNITY, SOCIAL AND PERSONAL SERVICES"
"3381","Spain",1970,"P",215.960778890286,192.286598956878,215.960778890286,0,"PRIVATE HOUSEHOLDS WITH EMPLOYED PERSONS"
"3382","Spain",1971,"P",243.357518416861,217.798543201082,243.357518416861,0,"PRIVATE HOUSEHOLDS WITH EMPLOYED PERSONS"
"3383","Spain",1972,"P",277.092802289373,245.844389062146,277.092802289373,0,"PRIVATE HOUSEHOLDS WITH EMPLOYED PERSONS"
"3384","Spain",1973,"P",330.781767015334,291.794654777796,330.781767015334,0,"PRIVATE HOUSEHOLDS WITH EMPLOYED PERSONS"
"3385","Spain",1974,"P",411.585532335906,368.579404990777,411.585532335906,0,"PRIVATE HOUSEHOLDS WITH EMPLOYED PERSONS"
"3386","Spain",1975,"P",496.513331901113,449.428175121986,496.513331901113,0,"PRIVATE HOUSEHOLDS WITH EMPLOYED PERSONS"
