"","country","year","ind_code","VA","COMP","GOS","NOS","TOP","employed_hrs","self_employed_hrs"
"5581","Slovakia",2016,"VM",4382.175,1709.27,2659.928,2355.057,12.977,155.802,77.22
"5582","Sweden",1993,"VM",58359,35412,18306,6287,4641,236.28,27.63
"5583","Sweden",1994,"VM",65160,39685,20292,7928,5183,247.69,32.61
"5584","Sweden",1995,"VM",71646,41939,24133,10751,5574,256.72,35.87
"5585","Sweden",1996,"VM",77890,46152,25440,10599,6298,267.59,37.57
"5586","Sweden",1997,"VM",83379,48260,29103,12774,6016,270.99,41.45
"5587","Sweden",1998,"VM",92822,49505,33734,16389,9583,272.22,46.42
"5588","Sweden",1999,"VM",103656,54796,38601,19625,10259,291.4,47.85
"5589","Sweden",2000,"VM",119458,66244,42436,20497,10778,316.91,43.75
"5590","Sweden",2001,"VM",127156,73283,41153,16945,12720,322.3,39.8
"5591","Sweden",2002,"VM",133474,75137,45026,18523,13311,311.46,38.04
"5592","Sweden",2003,"VM",137107,75168,49075,21297,12864,301.04,42.93
"5593","Sweden",2004,"VM",151112,78074,59436,29709,13602,305.89,48.17
"5594","Sweden",2005,"VM",160456,81767,65087,32789,13602,305.72,53.69
"5595","Sweden",2006,"VM",178470,88429,76303,42121,13738,315.13,55.28
"5596","Sweden",2007,"VM",199371,100989,82692,45976,15690,345.87,56.02
"5597","Sweden",2008,"VM",199075,108509,72658,32229,17908,366.21,52.33
"5598","Sweden",2009,"VM",190926,113562,59966,16866,17398,368.02,49.1
"5599","Sweden",2010,"VM",210770,119160,74624,30193,16986,383.37,53.16
"5600","Sweden",2011,"VM",223716,129386,76975,31053,17355,393.72,48.42
"5601","Sweden",2012,"VM",231849,138647,75133,27564,18069,399.78,46.33
"5602","Sweden",2013,"VM",251273,145246,87493,38389,18534,415.27,43.59
"5603","Sweden",2014,"VM",264456,151553,93127,41813,19776,424.53,40.44
"5604","Sweden",2015,"VM",284723,160198,102163,48345,22362,435.63,44.05
"5605","Sweden",2016,"VM",307261,170218,112013,56320,25030,456,39.83
"5606","Estonia",1995,"VM",78.58,51.49,26.99,17.88,0.11,22.7853,3.2365
"5607","Estonia",1996,"VM",96.65,60.38,36.09,25.39,0.17,24.3178,3.9683
"5608","Estonia",1997,"VM",124.75,76.41,48.09,33.48,0.24,24.7281,5.2412
"5609","Estonia",1998,"VM",146.8,82.4,64.1,47.45,0.31,25.3739,6.1646
"5610","Estonia",1999,"VM",170.45,82.86,87.18,66.92,0.41,26.3564,6.6626
"5611","Estonia",2000,"VM",186.34,102.33,83.41,60.23,0.6,25.3112,6.0111
"5612","Estonia",2001,"VM",218.72,129.53,88.25,61.67,0.94,21.6354,5.4623
"5613","Estonia",2002,"VM",254.45,145.89,107.95,76,0.61,19.6818,5.7779
"5614","Estonia",2003,"VM",290.95,169.47,121.13,83.94,0.36,19.4554,7.0963
"5615","Estonia",2004,"VM",375.63,192.41,183.2,140.03,0.01,23.1493,7.6261
"5616","Estonia",2005,"VM",442.4,224.59,218.07,166.56,-0.27,25.0039,7.5617
"5617","Estonia",2006,"VM",520.56,279.95,244.55,178.5,-3.94,27.5091,6.6596
"5618","Estonia",2007,"VM",659.68,356.42,308.25,223.4,-4.98,28.9135,7.479
"5619","Estonia",2008,"VM",715.58,413.77,307.31,205.45,-5.51,27.5539,8.9661
"5620","Estonia",2009,"VM",653.99,364.25,296.07,186.51,-6.33,27.5593,10.7962
"5621","Estonia",2010,"VM",681.53,379.98,317.21,202.62,-15.66,27.4306,11.9455
"5622","Estonia",2011,"VM",731.28,403.89,342.97,212.97,-15.57,29.4931,12.5133
"5623","Estonia",2012,"VM",770.79,448.75,336.85,183.32,-14.82,31.3069,13.5411
"5624","Estonia",2013,"VM",842.47,474.31,382.12,205.27,-13.96,31.6681,14.0418
"5625","Estonia",2014,"VM",902.54,507.62,410.12,213.63,-15.2,32.9472,13.2825
"5626","Estonia",2015,"VM",969.43,538.69,445.99,239.58,-15.25,33.8241,12.2553
"5627","Estonia",2016,"VM",973.71,590.97,395.33,170.59,-12.59,35.8818,11.9593
"5628","Estonia",2017,"VM",1145.33,629.53,530.61,304.73,-14.81,36.6905,14.4286
"5629","Slovenia",1995,"VM",429.0687,309.252,134.1976,33.4856,-14.3809,52.5213,10.4614
"5630","Slovenia",1996,"VM",491.455,344.9386,161.4271,49.125,-14.9107,50.703,10.0528
"5631","Slovenia",1997,"VM",531.9003,368.8131,177.1205,52.2633,-14.0333,46.0421,10.4452
"5632","Slovenia",1998,"VM",628.6691,412.0801,225.7995,85.6401,-9.2105,46.6672,11.8545
"5633","Slovenia",1999,"VM",760.1093,471.0139,296.9364,136.2143,-7.841,48.4612,11.8463
"5634","Slovenia",2000,"VM",801.0181,513.3834,288.7349,125.2038,-1.1003,46.9693,12.1467
"5635","Slovenia",2001,"VM",926.5158,585.2051,340.3918,157.7616,0.9189,47.6446,13.3721
"5636","Slovenia",2002,"VM",1217.0758,709.9785,502.697,301.79,4.4003,61.9239,27.0226
"5637","Slovenia",2003,"VM",1355.7892,765.1756,588.5746,371.8148,2.0391,63.0983,27.4551
"5638","Slovenia",2004,"VM",1449.1769,813.1056,662.8744,427.517,-26.8031,63.9392,29.3135
"5639","Slovenia",2005,"VM",1516.5526,867.941,652.6042,405.6175,-3.9926,61.2898,27.1412
"5640","Slovenia",2006,"VM",1682.6088,962.7916,732.2402,467.8597,-12.423,64.7341,29.8292
"5641","Slovenia",2007,"VM",1896.4032,1052.3843,866.8921,588.3671,-22.8732,65.9288,32.8444
"5642","Slovenia",2008,"VM",2185.3992,1201.3617,988.8548,686.319,-4.8173,70.5421,37.0763
"5643","Slovenia",2009,"VM",2101.4271,1241.6544,898.0371,578.0889,-38.2644,76.7157,40.1566
"5644","Slovenia",2010,"VM",2152.8184,1276.0642,946.7176,610.0292,-69.9633,76.0029,40.5418
"5645","Slovenia",2011,"VM",2178.8799,1342.3772,872.2773,521.8409,-35.7746,77.3694,40.1222
"5646","Slovenia",2012,"VM",2130.5584,1252.5535,902.7238,524.5352,-24.7189,75.2841,40.7444
"5647","Slovenia",2013,"VM",2170.5487,1233.6571,984.6168,595.3965,-47.7252,78.3689,48.1431
"5648","Slovenia",2014,"VM",2272.7246,1248.2968,1059.4963,664.8125,-35.0685,75.3439,48.8315
"5649","Slovenia",2015,"VM",2313.0361,1270.9197,1056.1706,645.7379,-14.0542,74.7596,48.4976
"5650","Slovenia",2016,"VM",2370.083,1309.0167,1070.2748,653.4184,-9.2085,74.1202,48.7187
"5651","Slovenia",2017,"VM",2598.8494,1423.5904,1187.0248,768.4473,-11.7658,73.4737,49.1081
"5652","Australia",1990,"VN",8284,5915,1918,1526,451,324.2467,67.1718
"5653","Australia",1991,"VN",8047,6067,1558,1135,422,316.0064,72.2152
"5654","Australia",1992,"VN",8596,6576,1584,1116,436,314.0801,75.1535
"5655","Australia",1993,"VN",8865,7065,1317,800,483,354.1334,79.0839
"5656","Australia",1994,"VN",9417,7871,1253,704,293,392.9855,91.151
"5657","Australia",1995,"VN",9894,8277,1304,714,313,368.6552,86.0963
"5658","Australia",1996,"VN",10276,8586,1360,744,330,401.7066,100.1873
"5659","Australia",1997,"VN",11780,9781,1617,931,382,442.9415,101.2061
"5660","Australia",1998,"VN",13550,11776,1322,572,452,482.1014,93.2558
"5661","Australia",1999,"VN",15553,13741,1280,490,532,523.9866,92.8499
"5662","Australia",2000,"VN",17953,15796,1566,712,591,518.8139,99.4669
"5663","Australia",2001,"VN",20096,17364,2103,1182,629,503.8026,99.7756
"5664","Australia",2002,"VN",22466,19519,2227,1258,720,537.9562,104.2982
"5665","Australia",2003,"VN",25354,22230,2300,1311,824,524.0253,96.3765
"5666","Australia",2004,"VN",27849,23923,3019,1958,907,562.5662,99.6929
"5667","Australia",2005,"VN",29936,25307,3641,2487,988,556.0619,95.2135
"5668","Australia",2006,"VN",34786,28659,5019,3751,1108,539.1332,112.1008
"5669","Australia",2007,"VN",38470,32020,5199,3820,1251,525.6729,89.6982
"5670","Australia",2008,"VN",37233,29828,6208,4648,1197,518.8337,99.608
"5671","Australia",2009,"VN",40514,32214,7041,5424,1259,557.8644,113.2541
"5672","Australia",2010,"VN",45829,35730,8706,7047,1393,542.5392,136.4926
"5673","Australia",2011,"VN",47866,39437,6883,5150,1546,594.035,118.9399
"5674","Australia",2012,"VN",47502,39827,6055,4222,1620,582.5748,120.3639
"5675","Australia",2013,"VN",50054,42598,5732,3799,1724,598.5894,118.4057
"5676","Australia",2014,"VN",52853,44598,6460,4450,1795,594.5476,140.6661
"5677","Australia",2015,"VN",53315,45468,5997,3870,1850,604.882,127.8921
"5678","Australia",2016,"VN",56176,47358,6886,4720,1932,578.0644,130.1222
"5679","Australia",2017,"VN",59337,50572,6856,4630,1909,592.7884,129.6174
"5680","Austria",1995,"VN",3901.45,1726.39,2074.49,1090.27,100.58,132.16,14.015
"5681","Austria",1996,"VN",4201.54,1881.86,2209.61,1141.69,110.08,142.636,16.042
"5682","Austria",1997,"VN",4458.67,2013.62,2322.92,1179.94,122.13,153.218,16.592
"5683","Austria",1998,"VN",4723.6,2182.53,2411.43,1178.75,129.64,159.225,17.284
"5684","Austria",1999,"VN",4906.49,2323.8,2447.68,1093.82,135.01,167.088,17.731
"5685","Austria",2000,"VN",5632.96,2644.75,2837.23,1317.16,150.98,185.573,19.835
"5686","Austria",2001,"VN",6052.48,2906.16,2974,1252.98,172.33,202.662,20.251
"5687","Austria",2002,"VN",6274.96,3014.52,3076.08,1114.89,184.36,200.998,20.496
"5688","Austria",2003,"VN",6733.66,3225.96,3317.61,1047.81,190.1,208.524,21.207
"5689","Austria",2004,"VN",7322.39,3561.29,3556.15,924.75,204.95,220.45,22.708
"5690","Austria",2005,"VN",7980.64,3843.72,3920.06,983.17,216.86,232.477,21.724
"5691","Austria",2006,"VN",8943.94,4451.89,4244.22,1060.26,247.83,267.968,22.506
"5692","Austria",2007,"VN",9928.68,4838.63,4820.1,1370.63,269.95,286.237,23.862
"5693","Austria",2008,"VN",10818.55,5284.52,5230.75,1484.28,303.28,303.187,24.65
"5694","Austria",2009,"VN",10265.11,4913.83,5064.04,1134.13,287.23,265.657,26.183
"5695","Austria",2010,"VN",10722.76,5321.69,5084.94,1037,316.13,276.585,27.582
"5696","Austria",2011,"VN",11508.91,5908.51,5246.31,1045.75,354.09,303.167,27.877
"5697","Austria",2012,"VN",11872.31,6208.7,5293.12,883.66,370.49,316.122,29.684
"5698","Austria",2013,"VN",12207.33,6430.79,5386.1,852.5,390.45,302.818,30.36
"5699","Austria",2014,"VN",12769.46,6763.49,5589.06,959.1,416.91,317.223,31.04
"5700","Austria",2015,"VN",13021.58,7018.83,5574.49,844.04,428.26,313.818,30.297
"5701","Austria",2016,"VN",13693.51,7445.17,5799.46,917.74,448.88,330.637,33.645
"5702","Austria",2017,"VN",14435.7,7974.29,6015.28,802.51,446.13,355.951,34.341
"5703","Belgium",1999,"VN",7563.2,5119.8,3226.5,1668.6,-783.1,281.1871,40.0595
"5704","Belgium",2000,"VN",8620.6,5824.6,3500.5,1824.4,-704.5,311.4346,41.3661
"5705","Belgium",2001,"VN",9080.6,6171.2,3663.6,1850.1,-754.2,309.8624,42.5779
"5706","Belgium",2002,"VN",9399.2,6318.7,3840.2,1880.1,-759.7,306.1988,43.2352
"5707","Belgium",2003,"VN",9446.4,6484.3,3776.5,1620.3,-814.4,313.9973,44.9862
"5708","Belgium",2004,"VN",10330.9,7051.2,4105.6,1820.1,-825.9,345.3677,44.582
"5709","Belgium",2005,"VN",10861.5,7575.8,4384.8,1931.3,-1099.1,364.9851,45.3021
"5710","Belgium",2006,"VN",11607.6,8394.2,4650.9,1977.2,-1437.5,386.2126,47.8256
"5711","Belgium",2007,"VN",12855,9264.4,5159.5,2255.6,-1568.9,417.1841,51.368
"5712","Belgium",2008,"VN",13417.6,9962.9,5250.9,2045.3,-1796.2,434.2389,52.9332
"5713","Belgium",2009,"VN",11545.7,9404.2,3851.1,409.9,-1709.6,405.6009,51.0837
"5714","Belgium",2010,"VN",12448.5,10184.4,4259.9,810.1,-1995.8,435.8468,52.199
"5715","Belgium",2011,"VN",13578.2,11230.5,4490.6,938.1,-2142.9,465.1218,54.8626
"5716","Belgium",2012,"VN",13940.2,11598,4589.2,937.7,-2247,464.99,56.1182
"5717","Belgium",2013,"VN",14388,11769.1,4956.2,1431,-2337.3,463.7614,59.0497
"5718","Belgium",2014,"VN",15468.8,12517.4,5270.6,1906.7,-2319.2,486.3107,62.1012
"5719","Belgium",2015,"VN",17207.6,13215.8,6450.5,2981.8,-2458.7,511.4773,63.4847
"5720","Belgium",2016,"VN",18427.4,13991.8,6985.6,3357.1,-2550,542.0858,67.8942
"5721","Belgium",2017,"VN",19358.6,14777.4,7208.6,3081.9,-2627.4,563.9885,70.8078
"5722","Czechia",1995,"VN",25267,11429,13684,10014,154,181.272,40.72
"5723","Czechia",1996,"VN",28617,12175,16412,12474,30,174.119,41.76
"5724","Czechia",1997,"VN",30656,13695,16943,12703,18,172.887,41.971
"5725","Czechia",1998,"VN",33776,15115,18763,14127,-102,182.947,43.005
"5726","Czechia",1999,"VN",35013,16545,18606,13672,-138,189.986,43.307
"5727","Czechia",2000,"VN",32740,16848,16207,10998,-315,180.035,45.293
"5728","Czechia",2001,"VN",37823,18713,19871,14331,-761,180.615,43.237
"5729","Czechia",2002,"VN",40798,20207,20746,14777,-155,180.282,45.573
"5730","Czechia",2003,"VN",40038,21458,18920,12115,-340,179.625,46.219
"5731","Czechia",2004,"VN",45748,24200,21763,13843,-215,192.347,42.588
"5732","Czechia",2005,"VN",46548,26578,20734,12032,-764,191.931,42.982
"5733","Czechia",2006,"VN",52568,28145,26308,16268,-1885,189.949,47.158
"5734","Czechia",2007,"VN",63744,29924,35492,24013,-1672,200.006,50.571
"5735","Czechia",2008,"VN",71714,33606,39409,26635,-1301,213.712,51.946
"5736","Czechia",2009,"VN",65019,34048,31604,18020,-633,217.021,41.686
"5737","Czechia",2010,"VN",61204,35729,26640,12869,-1165,217.113,33.994
"5738","Czechia",2011,"VN",62208,35775,27532,13432,-1099,218.109,28.015
"5739","Czechia",2012,"VN",60065,35920,25269,10408,-1124,218.329,24.596
"5740","Czechia",2013,"VN",64624,36992,29596,12988,-1964,228.044,22.598
"5741","Czechia",2014,"VN",65062,37465,29840,12638,-2243,227.427,23.388
"5742","Czechia",2015,"VN",69172,40132,32330,14572,-3290,226.224,24.561
"5743","Czechia",2016,"VN",75365,42845,35734,17209,-3214,238.258,24.889
"5744","Czechia",2017,"VN",80201,45490,37683,18296,-2972,237.72,25.762
"5745","Denmark",1966,"VN",610,397,207,112,6,39.32,10.15
"5746","Denmark",1967,"VN",707,452,248,143,7,39.83,10.378
"5747","Denmark",1968,"VN",778,516,254,148,8,39.814,10.428
"5748","Denmark",1969,"VN",803,580,216,100,7,39.701,10.498
"5749","Denmark",1970,"VN",954,670,274,145,10,41.493,10.962
"5750","Denmark",1971,"VN",1201,834,355,210,12,45.164,12.832
"5751","Denmark",1972,"VN",1376,962,400,231,13,44.845,13.359
"5752","Denmark",1973,"VN",1552,1088,449,271,16,43.877,12.916
"5753","Denmark",1974,"VN",1620,1266,365,161,-11,42.96,13.603
"5754","Denmark",1975,"VN",2001,1534,445,218,21,43.272,13.602
"5755","Denmark",1976,"VN",2311,1724,579,332,7,42.118,13.861
"5756","Denmark",1977,"VN",2597,1997,578,300,22,42.413,13.773
"5757","Denmark",1978,"VN",3085,2261,798,493,26,44.024,13.827
"5758","Denmark",1979,"VN",3661,2635,1001,661,25,45.142,14.307
"5759","Denmark",1980,"VN",3739,2929,789,385,22,46.401,14.139
"5760","Denmark",1981,"VN",4000,3168,812,366,20,43.696,13.586
"5761","Denmark",1982,"VN",3949,3604,338,-183,8,45.08,13.211
"5762","Denmark",1983,"VN",4585,4126,473,-134,-14,46.727,13.125
"5763","Denmark",1984,"VN",5136,4565,580,-130,-8,48.326,12.99
"5764","Denmark",1985,"VN",5469,4807,659,-173,3,49.729,12.756
"5765","Denmark",1986,"VN",6686,5806,872,-53,8,56.663,14.233
"5766","Denmark",1987,"VN",7751,6522,1199,130,30,58.281,14.575
"5767","Denmark",1988,"VN",8428,6926,1582,290,-80,59.167,17.898
"5768","Denmark",1989,"VN",9622,7977,1774,274,-130,64.706,17.481
"5769","Denmark",1990,"VN",10059,8054,2156,519,-152,63.1,15.994
"5770","Denmark",1991,"VN",10592,8672,2053,174,-133,67.923,16.192
"5771","Denmark",1992,"VN",9674,8616,1302,-598,-245,65.88,16.606
"5772","Denmark",1993,"VN",13058,8451,4754,2788,-147,62.32,17.58
"5773","Denmark",1994,"VN",16701,10422,6487,4359,-208,71.804,17.563
"5774","Denmark",1995,"VN",17103,10330,7128,4885,-355,69.109,17.685
"5775","Denmark",1996,"VN",17891,11372,6982,4391,-463,76.648,18.501
"5776","Denmark",1997,"VN",18162,12125,6404,3566,-367,83.536,16.405
"5777","Denmark",1998,"VN",19994,13740,6617,3499,-363,89.028,16.725
"5778","Denmark",1999,"VN",21590,15124,6943,3450,-476,95.179,17.763
"5779","Denmark",2000,"VN",24164,16854,7708,3864,-399,105.133,19.381
"5780","Denmark",2001,"VN",25397,18612,7114,2826,-328,111.051,20.101
"5781","Denmark",2002,"VN",27508,19543,8196,3241,-231,111.013,21.803
"5782","Denmark",2003,"VN",29194,20614,8663,3592,-83,112.478,20.609
"5783","Denmark",2004,"VN",32156,22862,9260,3940,34,121.209,19.207
"5784","Denmark",2005,"VN",36379,24997,11400,5812,-18,128.656,18.965
"5785","Denmark",2006,"VN",38157,27733,10414,3459,10,139.079,19.534
"5786","Denmark",2007,"VN",41678,32174,9495,2912,9,149.098,17.8
"5787","Denmark",2008,"VN",41965,33932,8024,-312,8,150.905,16.888
"5788","Denmark",2009,"VN",39217,31210,8035,-395,-29,134.896,16.881
"5789","Denmark",2010,"VN",39515,31317,8367,364,-169,135.549,17.294
"5790","Denmark",2011,"VN",42780,33445,9525,1812,-191,141.712,17.673
"5791","Denmark",2012,"VN",45288,35014,10393,2450,-119,143.269,17.585
"5792","Denmark",2013,"VN",48434,37631,10857,2981,-54,150.395,18.207
"5793","Denmark",2014,"VN",50293,40242,9981,2148,70,156.622,18.443
"5794","Denmark",2015,"VN",56448,42701,13539,5122,208,163.783,19.202
"5795","Denmark",2016,"VN",59525,45835,13439,4248,251,176.427,18.654
"5796","Denmark",2017,"VN",61422,48486,12664,2891,271,181.849,18.69
"5797","France",1978,"VN",17292,10185,6939,4547,167,1004.03,115.39
"5798","France",1979,"VN",18802,11387,7225,4535,190,1057.615,119.757
"5799","France",1980,"VN",20730,12691,7840,4716,198,1096.779,121.569
"5800","France",1981,"VN",22828,14234,8344,4824,250,1113.943,123.659
"5801","France",1982,"VN",24565,15857,8431,4454,277,1093.355,122.548
"5802","France",1983,"VN",26079,16756,9056,4758,267,1083.936,125.064
"5803","France",1984,"VN",26769,17620,8894,4489,254,1104.33,127.331
"5804","France",1985,"VN",28171,18326,9545,5006,301,1121.582,122.763
"5805","France",1986,"VN",31132,19210,11605,6825,317,1168.864,125.582
"5806","France",1987,"VN",32866,20201,12288,7282,377,1238.528,127.032
"5807","France",1988,"VN",37479,21667,15382,10037,430,1333.097,128.876
"5808","France",1989,"VN",41161,23431,17227,11322,503,1420.749,134.668
"5809","France",1990,"VN",44730,24969,19157,12643,605,1497.786,134.587
"5810","France",1991,"VN",45775,25998,19152,12085,625,1524.069,141.638
"5811","France",1992,"VN",47285,26493,20067,12875,726,1565.356,146.439
"5812","France",1993,"VN",47443,26597,20019,12735,827,1504.462,146.05
"5813","France",1994,"VN",48993,28246,19814,12356,933,1623.938,142.523
"5814","France",1995,"VN",52310,30100,21213,13537,997,1645.705,133.439
"5815","France",1996,"VN",54347,31339,22086,14151,923,1668.806,131.483
"5816","France",1997,"VN",56057,32933,21801,13979,1323,1801.066,138.123
"5817","France",1998,"VN",60467,36017,23107,14995,1343,1947.664,145.948
"5818","France",1999,"VN",65760,39244,25036,16294,1480,2136.659,146.854
"5819","France",2000,"VN",74591,43508,29319,19526,1763,2401.375,151.508
"5820","France",2001,"VN",77897,46139,30108,19276,1650,2531.392,149.999
"5821","France",2002,"VN",78097,47516,28729,16995,1852,2563.848,144.304
"5822","France",2003,"VN",79372,48938,28878,16442,1556,2514.635,144.646
"5823","France",2004,"VN",81253,50717,28749,15597,1787,2575.735,151.96
"5824","France",2005,"VN",85126,53194,29921,15961,2011,2675.508,154.475
"5825","France",2006,"VN",91032,56611,32393,17584,2028,2674.808,156
"5826","France",2007,"VN",97696,60130,35320,19709,2246,2818.516,162.546
"5827","France",2008,"VN",101044,61630,36937,20671,2478,2814.141,161.139
"5828","France",2009,"VN",90791,56492,31754,15543,2545,2542.773,162.532
"5829","France",2010,"VN",94877,60869,31763,15647,2244,2685.512,167.333
"5830","France",2011,"VN",99751,64716,32309,15980,2727,2775.809,177.269
"5831","France",2012,"VN",99058,64432,31710,15292,2916,2724.873,187.699
"5832","France",2013,"VN",99248,65670,30419,14151,3159,2693.889,192.664
"5833","France",2014,"VN",101481,67386,31680,15246,2415,2720.758,195.435
"5834","France",2015,"VN",104809,69793,33283,16588,1733,2790.44,195.727
"5835","France",2016,"VN",110603,72571,36266,19259,1767,2966.477,196.964
"5836","Germany",1995,"VN",57558,19117,38913,21026,-472,1531,440
"5837","Germany",1996,"VN",61183,20713,41145,22660,-675,1594,434
"5838","Germany",1997,"VN",63752,22015,42345,22931,-608,1675,446
"5839","Germany",1998,"VN",67892,24124,44381,23612,-613,1830,453
"5840","Germany",1999,"VN",70976,26435,45040,22621,-499,1971,453
"5841","Germany",2000,"VN",76929,30132,47580,22671,-783,2133,447
"5842","Germany",2001,"VN",78775,31037,48189,21122,-451,2160,445
"5843","Germany",2002,"VN",80204,31202,49611,21193,-609,2120,444
"5844","Germany",2003,"VN",82616,32045,51003,21922,-432,2153,448
"5845","Germany",2004,"VN",85487,33873,51952,21851,-338,2189,459
"5846","Germany",2005,"VN",90011,36469,53844,22246,-302,2331,460
"5847","Germany",2006,"VN",92850,40135,53057,19600,-342,2655,453
"5848","Germany",2007,"VN",102204,44627,57880,21716,-303,2901,455
"5849","Germany",2008,"VN",105183,46717,58804,20289,-338,2945,446
"5850","Germany",2009,"VN",98234,45588,53109,13608,-463,2739,455
"5851","Germany",2010,"VN",106240,49626,56849,17292,-235,2999,454
"5852","Germany",2011,"VN",112460,54672,57864,18082,-76,3187,470
"5853","Germany",2012,"VN",115757,57757,57973,17565,27,3171,463
"5854","Germany",2013,"VN",121937,59514,62334,21977,89,3108,498
"5855","Germany",2014,"VN",132075,62977,68968,28376,130,3207,489
"5856","Germany",2015,"VN",138277,67373,70794,29278,110,3291,503
"5857","Germany",2016,"VN",141938,72536,69277,26515,125,3406,485
"5858","Germany",2017,"VN",147704,77582,69989,26159,133,3550,471
"5859","Greece",1995,"VN",1353.6199,429.746,923.8739,839.648,0,105.6366,43.9268
"5860","Greece",1996,"VN",1565.876,473.564,1092.312,997.2396,0,101.1051,41.5269
"5861","Greece",1997,"VN",1719.9728,534.5129,1185.4599,1079.2064,0,101.05,41.031
